Longitude,Latitude,UHI Index,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],Heat Index (C),Wind_Cooling_Effect,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDBI,NDWI,NDTI,EVI,Albedo
-73.95106,40.82691667,1.02439879,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1714.0,2082.0,2176.0,1558.0,2171.0,2159.0,2864.0,2368.0,2353.0,2187.0,0.1365079365079365,-0.09794901284262987,-0.1581075616659927,0.03656387665198238,0.5609915198956295,2251.3333333333335
-73.95099333,40.82688667,1.02439879,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,2160.0,2200.0,2200.0,1558.0,2171.0,2159.0,2710.0,2368.0,2353.0,2187.0,0.10386965376782077,-0.07051155441437883,-0.10386965376782077,0.03656387665198238,-4.411764705882353,2356.6666666666665
-73.95093833,40.826855,1.02439879,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,2160.0,2200.0,2200.0,1558.0,2171.0,2159.0,2710.0,2368.0,2353.0,2187.0,0.10386965376782077,-0.07051155441437883,-0.10386965376782077,0.03656387665198238,-4.411764705882353,2356.6666666666665
-73.95088333,40.82683,1.02439879,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1390.0,1448.0,1760.0,2333.0,2426.0,2949.0,1984.0,2690.0,3234.0,3225.0,0.05982905982905983,0.23955538520505942,-0.1561771561771562,0.0013934045517882026,0.2641509433962264,1711.3333333333333
-73.95083167,40.82679833,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1390.0,1448.0,1760.0,2333.0,2426.0,2949.0,1984.0,2690.0,3234.0,3225.0,0.05982905982905983,0.23955538520505942,-0.1561771561771562,0.0013934045517882026,0.2641509433962264,1711.3333333333333
-73.95078833,40.82676333,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1390.0,1448.0,1760.0,2333.0,2426.0,2949.0,1984.0,2690.0,3234.0,3225.0,0.05982905982905983,0.23955538520505942,-0.1561771561771562,0.0013934045517882026,0.2641509433962264,1711.3333333333333
-73.95075667,40.82672833,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1236.0,1388.0,1428.0,2067.0,1952.0,1998.0,1654.0,1815.0,2698.0,2358.0,0.07332900713822194,0.23988970588235295,-0.08744247205785667,0.06724683544303797,0.5928646379853095,1439.3333333333333
-73.95072833,40.8267,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1794.0,1968.0,2086.0,2067.0,1952.0,1998.0,2384.0,1815.0,2698.0,2358.0,0.06666666666666667,0.06178669815033452,-0.09558823529411764,0.06724683544303797,0.5152143845089903,2088.0
-73.95070833,40.82667833,1.02007136,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1794.0,1968.0,2086.0,2067.0,1952.0,1998.0,2384.0,1815.0,2698.0,2358.0,0.06666666666666667,0.06178669815033452,-0.09558823529411764,0.06724683544303797,0.5152143845089903,2088.0
-73.95069167,40.82666,1.02007136,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1905.0,1026.0,1108.0,1158.0,2067.0,1952.0,1998.0,1514.0,1815.0,2698.0,2358.0,0.13323353293413173,0.28110161443494774,-0.15484363081617086,0.06724683544303797,1.1588541666666667,1232.6666666666667
-73.950665,40.82647333,1.011416501,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,2109.0,2652.0,2934.0,3208.0,2673.0,2492.0,3075.0,3522.0,2876.0,3640.0,3442.0,0.04665676077265973,0.016475844736107234,-0.09107806691449814,0.02795820389720418,0.2724748351266921,3127.3333333333335
-73.95056333,40.82642833,1.013580216,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1160.0,1232.0,1384.0,1842.0,2023.0,2023.0,1490.0,2250.0,2389.0,2203.0,0.03688239387613083,0.23176076308326887,-0.09478324761204997,0.04050522648083624,0.2420091324200913,1344.6666666666667
-73.950515,40.82641,1.013580216,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1160.0,1232.0,1384.0,1842.0,2023.0,2023.0,1490.0,2250.0,2389.0,2203.0,0.03688239387613083,0.23176076308326887,-0.09478324761204997,0.04050522648083624,0.2420091324200913,1344.6666666666667
-73.95046333,40.82639167,1.011416501,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1186.0,1362.0,1470.0,1902.0,2359.0,2240.0,1914.0,2519.0,2405.0,2235.0,0.13120567375886524,0.11368372308404723,-0.1684981684981685,0.036637931034482756,0.6032608695652174,1523.3333333333333
-73.95040833,40.82637,1.011416501,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1186.0,1362.0,1470.0,1902.0,2359.0,2240.0,1914.0,2519.0,2405.0,2235.0,0.13120567375886524,0.11368372308404723,-0.1684981684981685,0.036637931034482756,0.6032608695652174,1523.3333333333333
-73.95033667,40.82635333,1.009252786,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1092.0,1312.0,1412.0,1567.0,1589.0,1699.0,1702.0,1669.0,1832.0,1487.0,0.09312780989081568,0.03678551216751556,-0.1293961512939615,0.1039469719795119,0.36523929471032746,1402.0
-73.95018333,40.82631,1.013580216,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,1136.0,1332.0,1448.0,1882.0,1817.0,1986.0,1648.0,1886.0,2323.0,2119.0,0.06459948320413436,0.16998237219843867,-0.10604026845637583,0.04592525889239082,0.275178866263071,1410.6666666666667
-73.95011333,40.82628,1.013580216,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,901.0,1152.0,1360.0,1882.0,1817.0,1986.0,1438.0,1886.0,2323.0,2119.0,0.027877055039313797,0.23530975804307366,-0.11042471042471043,0.04592525889239082,0.0686257258490234,1233.0
-73.95003333,40.82626,1.015743931,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,901.0,1152.0,1360.0,1882.0,1817.0,1986.0,1438.0,1886.0,2323.0,2119.0,0.027877055039313797,0.23530975804307366,-0.11042471042471043,0.04592525889239082,0.0686257258490234,1233.0
-73.94996667,40.82623167,1.015743931,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1612.0,901.0,1152.0,1360.0,1882.0,1817.0,1986.0,1438.0,1886.0,2323.0,2119.0,0.027877055039313797,0.23530975804307366,-0.11042471042471043,0.04592525889239082,0.0686257258490234,1233.0
-73.9499,40.826205,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,1002.0,1080.0,1112.0,1299.0,1408.0,1165.0,1296.0,1297.0,1677.0,1515.0,0.07641196013289037,0.12815338042381433,-0.09090909090909091,0.05075187969924812,1.0132158590308369,1136.6666666666667
-73.94983833,40.82618,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,923.0,1092.0,1168.0,1299.0,1408.0,1165.0,1278.0,1297.0,1677.0,1515.0,0.044971381847914965,0.1350253807106599,-0.07848101265822785,0.05075187969924812,0.20153902528398682,1123.0
-73.94977667,40.82615667,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,923.0,1092.0,1168.0,1299.0,1408.0,1165.0,1278.0,1297.0,1677.0,1515.0,0.044971381847914965,0.1350253807106599,-0.07848101265822785,0.05075187969924812,0.20153902528398682,1123.0
-73.949715,40.82613333,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,1086.0,1274.0,1426.0,1859.0,1863.0,1779.0,1556.0,1764.0,2242.0,2044.0,0.043594902749832326,0.18062137967351238,-0.09964664310954063,0.046196920205319646,0.16514227642276422,1356.0
-73.949655,40.82611167,1.02007136,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,988.0,1038.0,1174.0,1859.0,1863.0,1779.0,1376.0,1764.0,2242.0,2044.0,0.0792156862745098,0.23935876174682144,-0.140016570008285,0.046196920205319646,0.49950544015825915,1179.3333333333333
-73.94959333,40.82608667,1.02007136,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,988.0,1038.0,1174.0,1859.0,1863.0,1779.0,1376.0,1764.0,2242.0,2044.0,0.0792156862745098,0.23935876174682144,-0.140016570008285,0.046196920205319646,0.49950544015825915,1179.3333333333333
-73.94952667,40.82605667,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,957.0,1208.0,1422.0,1859.0,1863.0,1779.0,1586.0,1764.0,2242.0,2044.0,0.05452127659574468,0.17136886102403343,-0.13528990694345025,0.046196920205319646,0.1393846676865545,1321.6666666666667
-73.94945333,40.82602333,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1397.0,897.0,877.0,976.0,1242.0,1379.0,1438.0,1290.0,1539.0,1749.0,1593.0,0.13857016769638128,0.1510365251727542,-0.19058606368251038,0.0466786355475763,1.871275327771156,1054.3333333333333
-73.94937167,40.82598833,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1619.0,887.0,1038.0,1128.0,1242.0,1379.0,1438.0,1296.0,1539.0,1749.0,1593.0,0.06930693069306931,0.14876847290640394,-0.11053984575835475,0.0466786355475763,0.2973451327433628,1103.6666666666667
-73.94918333,40.825915,1.017907645,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1359.0,935.0,1068.0,1130.0,1292.0,1403.0,1626.0,1316.0,1690.0,1915.0,1848.0,0.07604251839738348,0.1853915196533581,-0.1040268456375839,0.017804942864735582,0.42876901798063627,1127.0
-73.94907833,40.82588333,1.015743931,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1359.0,928.0,1076.0,1130.0,1292.0,1403.0,1626.0,1342.0,1690.0,1915.0,1848.0,0.08576051779935275,0.17592876880564937,-0.11000827129859388,0.017804942864735582,0.45571797076526227,1133.3333333333333
-73.94887667,40.825805,1.013700422,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1359.0,593.0,719.0,941.0,1669.0,1829.0,1773.0,1498.0,1753.0,2080.0,1907.0,0.22837228372283722,0.1626607043040805,-0.35137573297248537,0.04339102081765739,0.5162187210379982,1010.6666666666666
-73.94877,40.82577167,1.013700422,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1359.0,926.0,1066.0,1184.0,1712.0,1896.0,1829.0,1496.0,1851.0,2043.0,1898.0,0.11641791044776119,0.15456343599886974,-0.1678376268540203,0.03679269221009896,0.47101449275362317,1202.0
-73.94866,40.82573833,1.011536707,27.3,45.4,3.8,202,349,27.405422032902795,0.2073342824004112,1359.0,854.0,961.0,963.0,1712.0,1896.0,1829.0,1538.0,1851.0,2043.0,1898.0,0.22990803678528587,0.14102206087685004,-0.2308923569427771,0.03679269221009896,1.5762061403508774,1118.3333333333333
-73.94855833,40.82569833,1.011536707,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1359.0,854.0,961.0,963.0,1712.0,1896.0,1829.0,1538.0,1851.0,2043.0,1898.0,0.22990803678528587,0.14102206087685004,-0.2308923569427771,0.03679269221009896,1.5762061403508774,1118.3333333333333
-73.94845333,40.825665,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,792.0,1042.0,1120.0,1198.0,1530.0,1720.0,1652.0,1657.0,1668.0,1416.0,0.1919191919191919,0.004819277108433735,-0.22642910170749814,0.08171206225680934,0.5466502260583641,1188.0
-73.94835833,40.82562333,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,855.0,981.0,951.0,1198.0,1530.0,1720.0,1724.0,1657.0,1668.0,1416.0,0.28897196261682245,-0.01650943396226415,-0.2746765249537893,0.08171206225680934,1.8973981345115365,1176.6666666666667
-73.94828167,40.82558,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,692.0,739.0,815.0,1162.0,1484.0,1533.0,1212.0,1678.0,1766.0,1632.0,0.19585594474592993,0.18603089321692412,-0.2424397744746284,0.0394349617422013,1.0870755750273822,906.3333333333334
-73.94812833,40.82551,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,733.0,921.0,1036.0,1162.0,1484.0,1533.0,1244.0,1678.0,1766.0,1632.0,0.0912280701754386,0.173421926910299,-0.1491916859122402,0.0394349617422013,0.2648332060096766,1004.3333333333334
-73.948045,40.825465,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,792.0,931.0,957.0,1371.0,1374.0,1395.0,1158.0,1352.0,1908.0,1709.0,0.0950354609929078,0.2446183953033268,-0.1086644327429392,0.05501797069394526,0.5228928199791884,969.0
-73.94801833,40.82544333,1.011536707,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,792.0,931.0,957.0,1371.0,1374.0,1395.0,1158.0,1352.0,1908.0,1709.0,0.0950354609929078,0.2446183953033268,-0.1086644327429392,0.05501797069394526,0.5228928199791884,969.0
-73.94798667,40.82542167,1.011536707,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1294.0,792.0,931.0,957.0,1371.0,1374.0,1395.0,1158.0,1352.0,1908.0,1709.0,0.0950354609929078,0.2446183953033268,-0.1086644327429392,0.05501797069394526,0.5228928199791884,969.0
-73.94791,40.82537833,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1313.0,882.0,949.0,1110.0,1371.0,1374.0,1395.0,1144.0,1352.0,1908.0,1709.0,0.015084294587400177,0.2503276539973788,-0.09316770186335403,0.05501797069394526,0.07142857142857142,1045.3333333333333
-73.94786333,40.82535667,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,980.0,995.0,1156.0,1715.0,1854.0,1666.0,1366.0,1888.0,2159.0,2202.0,0.08326724821570182,0.2249645390070922,-0.15713680643795003,-0.009860123824810824,0.5508919202518363,1167.3333333333333
-73.947815,40.82533333,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,980.0,995.0,1156.0,1715.0,1854.0,1666.0,1366.0,1888.0,2159.0,2202.0,0.08326724821570182,0.2249645390070922,-0.15713680643795003,-0.009860123824810824,0.5508919202518363,1167.3333333333333
-73.94776667,40.82531333,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1048.0,1158.0,1246.0,1449.0,1622.0,1561.0,1420.0,1684.0,1871.0,1756.0,0.06526631657914479,0.1370404132482528,-0.10162916989914662,0.03170664460987042,0.41947926711668276,1238.0
-73.94772167,40.8253,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1048.0,1158.0,1246.0,1449.0,1622.0,1561.0,1420.0,1684.0,1871.0,1756.0,0.06526631657914479,0.1370404132482528,-0.10162916989914662,0.03170664460987042,0.41947926711668276,1238.0
-73.94768833,40.825285,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1188.0,1390.0,1522.0,1449.0,1622.0,1561.0,1578.0,1684.0,1871.0,1756.0,0.01806451612903226,0.08495216004639025,-0.06334231805929919,0.03170664460987042,0.07773459189339256,1429.3333333333333
-73.94767167,40.825195,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1296.0,1378.0,1400.0,1449.0,1622.0,1561.0,1732.0,1684.0,1871.0,1756.0,0.10600255427841634,0.038578961976131004,-0.11382636655948553,0.03170664460987042,2.009685230024213,1476.0
-73.94768167,40.825165,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1296.0,1378.0,1400.0,1449.0,1622.0,1561.0,1732.0,1684.0,1871.0,1756.0,0.10600255427841634,0.038578961976131004,-0.11382636655948553,0.03170664460987042,2.009685230024213,1476.0
-73.947695,40.82513333,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1064.0,1140.0,1228.0,1441.0,1734.0,1646.0,1628.0,1860.0,1998.0,1845.0,0.1400560224089636,0.10204081632653061,-0.17630057803468208,0.03981264637002342,0.9832841691248771,1306.6666666666667
-73.94771833,40.82510667,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1652.0,1808.0,1698.0,1441.0,1734.0,1646.0,2026.0,1860.0,1998.0,1845.0,0.08807733619763695,-0.006958250497017893,-0.056859676577986434,0.03981264637002342,-4.685714285714286,1792.0
-73.94775667,40.82507333,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1652.0,1808.0,1698.0,1441.0,1734.0,1646.0,2026.0,1860.0,1998.0,1845.0,0.08807733619763695,-0.006958250497017893,-0.056859676577986434,0.03981264637002342,-4.685714285714286,1792.0
-73.94780167,40.82499167,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,1328.0,1448.0,1406.0,1441.0,1734.0,1646.0,1694.0,1860.0,1998.0,1845.0,0.09290322580645162,0.08234019501625135,-0.07829408020369191,0.03981264637002342,4.2105263157894735,1476.0
-73.94783667,40.82493333,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1395.0,914.0,1042.0,978.0,1247.0,1698.0,1357.0,1588.0,1805.0,1894.0,1715.0,0.2377240841777085,0.08788052843193567,-0.20760456273764258,0.049598226655583263,2.5332225913621267,1160.0
-73.94788833,40.82486667,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,662.0,1080.0,1130.0,2167.0,2511.0,2870.0,2320.0,2650.0,2972.0,2740.0,0.34492753623188405,0.12320483749055178,-0.36470588235294116,0.04061624649859944,0.719294003868472,1370.6666666666667
-73.94793833,40.82479333,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,662.0,1080.0,1130.0,2167.0,2511.0,2870.0,2320.0,2650.0,2972.0,2740.0,0.34492753623188405,0.12320483749055178,-0.36470588235294116,0.04061624649859944,0.719294003868472,1370.6666666666667
-73.94798333,40.82471833,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,1576.0,1706.0,1670.0,1850.0,1757.0,2308.0,2742.0,1919.0,2376.0,1852.0,0.242973708068903,-0.07151230949589683,-0.2329136690647482,0.1239356669820246,2.8419936373276777,1996.0
-73.94803667,40.82464667,1.011536707,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,1334.0,1334.0,1394.0,1850.0,1757.0,2308.0,1784.0,1919.0,2376.0,1852.0,0.12271869100062932,0.1423076923076923,-0.14432328415651058,0.1239356669820246,6.770833333333334,1504.0
-73.94808833,40.82457667,1.011536707,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,1170.0,1328.0,1432.0,1242.0,1536.0,1478.0,1642.0,1644.0,1541.0,1368.0,0.06831489915419649,-0.03173107131636821,-0.10572390572390572,0.059470608456514265,0.3595890410958904,1414.6666666666667
-73.94812,40.82452167,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,1170.0,1328.0,1432.0,1242.0,1536.0,1478.0,1642.0,1644.0,1541.0,1368.0,0.06831489915419649,-0.03173107131636821,-0.10572390572390572,0.059470608456514265,0.3595890410958904,1414.6666666666667
-73.948155,40.82446167,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,1178.0,1440.0,1436.0,1242.0,1536.0,1478.0,1654.0,1644.0,1541.0,1368.0,0.07055016181229773,-0.03536776212832551,-0.0691661279896574,0.059470608456514265,0.3795264623955432,1422.6666666666667
-73.94820667,40.824395,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1231.0,973.0,1296.0,1252.0,1249.0,1554.0,1460.0,1482.0,1653.0,1638.0,1493.0,0.08412582297000731,0.05,-0.06695464362850972,0.046311082721175345,0.33873343151693663,1235.6666666666667
-73.94825833,40.82432833,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,1348.0,1300.0,1394.0,1249.0,1554.0,1460.0,1650.0,1653.0,1638.0,1493.0,0.08409986859395532,-0.0036496350364963502,-0.11864406779661017,0.046311082721175345,-6.7368421052631575,1464.0
-73.94831667,40.82426,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,1348.0,1300.0,1394.0,1249.0,1554.0,1460.0,1650.0,1653.0,1638.0,1493.0,0.08409986859395532,-0.0036496350364963502,-0.11864406779661017,0.046311082721175345,-6.7368421052631575,1464.0
-73.948375,40.82419333,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,991.0,1118.0,1180.0,1165.0,1369.0,1707.0,1656.0,1664.0,1752.0,1279.0,0.16784203102961917,0.028169014084507043,-0.193943763518385,0.15605410755526228,0.9122269068608663,1275.6666666666667
-73.94842833,40.82412333,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,863.0,955.0,928.0,1165.0,1369.0,1707.0,2134.0,1664.0,1752.0,1279.0,0.39386022207707383,-0.09830159547092125,-0.38167691809647136,0.15605410755526228,2.4502234863876473,1308.3333333333333
-73.94848167,40.82405167,1.013700422,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,1072.0,1156.0,1324.0,1488.0,1480.0,1747.0,1642.0,1551.0,1905.0,1477.0,0.10721510451786918,0.0741471666196786,-0.17369549678341673,0.12655233589591958,0.5138978668390433,1346.0
-73.94853333,40.82397833,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,1072.0,1156.0,1324.0,1488.0,1480.0,1747.0,1642.0,1551.0,1905.0,1477.0,0.10721510451786918,0.0741471666196786,-0.17369549678341673,0.12655233589591958,0.5138978668390433,1346.0
-73.948585,40.823905,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1354.0,1154.0,1126.0,1170.0,1488.0,1480.0,1747.0,1448.0,1551.0,1905.0,1477.0,0.10618792971734148,0.13629585445869372,-0.1250971250971251,0.12655233589591958,-3.736559139784946,1257.3333333333333
-73.94863333,40.82383,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1529.0,965.0,1674.0,1602.0,1772.0,2465.0,2137.0,2258.0,2487.0,2204.0,2242.0,0.1699481865284974,-0.012102196324518153,-0.14852492370295015,-0.008547008547008548,0.3539441027301176,1608.3333333333333
-73.94868333,40.82375167,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,579.0,1102.0,966.0,1772.0,2465.0,2137.0,1864.0,2487.0,2204.0,2242.0,0.31731448763250886,0.08357915437561456,-0.25691166554281863,-0.008547008547008548,0.6765104715986138,1136.3333333333333
-73.94872333,40.82367333,1.000718133,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,1076.0,1100.0,1124.0,1204.0,1964.0,1686.0,1962.0,2151.0,1976.0,1964.0,0.27154893065456903,0.0035551041137633316,-0.28151534944480733,0.003045685279187817,3.2888540031397175,1387.3333333333333
-73.94876833,40.82359667,1.000718133,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,891.0,749.0,774.0,1204.0,1964.0,1686.0,1544.0,2151.0,1976.0,1964.0,0.33218291630716135,0.12272727272727273,-0.34670737025730486,0.003045685279187817,-3.900709219858156,1069.6666666666667
-73.94882167,40.823525,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,800.0,567.0,747.0,1843.0,2532.0,2081.0,1382.0,2555.0,2350.0,2445.0,0.2982620948802255,0.25937834941050375,-0.418163160595177,-0.01981230448383733,-11.759259259259258,976.3333333333334
-73.94888833,40.82345333,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,843.0,1136.0,1204.0,1405.0,1845.0,1877.0,2314.0,1991.0,1844.0,1370.0,0.31552018192154635,-0.11303511303511303,-0.34144927536231884,0.14747977598008713,0.8627390020208301,1453.6666666666667
-73.94895833,40.82337833,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,1100.0,1278.0,1282.0,1405.0,1845.0,1877.0,1938.0,1991.0,1844.0,1370.0,0.20372670807453416,-0.024854574299312534,-0.20522388059701493,0.14747977598008713,1.1875452570601013,1440.0
-73.94903833,40.82329833,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1342.0,1148.0,1258.0,1256.0,1216.0,1474.0,1686.0,1720.0,1665.0,1596.0,1189.0,0.15591397849462366,-0.03739445114595899,-0.15513767629281397,0.14614003590664273,1.7928902627511591,1374.6666666666667
-73.94909667,40.82322167,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1387.0,731.0,1160.0,1050.0,1483.0,1970.0,2219.0,2488.0,2222.0,1971.0,1685.0,0.40644431882419446,-0.11594527921058534,-0.36403508771929827,0.07822757111597374,1.0872523816724633,1423.0
-73.94921667,40.82307,1.002881848,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1387.0,408.0,670.0,568.0,1223.0,1993.0,2037.0,1492.0,2075.0,1831.0,1560.0,0.44854368932038835,0.10201625037616611,-0.38020351526364476,0.07991742848717193,1.2547528517110265,822.6666666666666
-73.94928167,40.822995,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1387.0,996.0,1001.0,984.0,1223.0,1993.0,2037.0,2354.0,2075.0,1831.0,1560.0,0.4104254044337927,-0.12497013142174432,-0.40327868852459015,0.07991742848717193,4.340937896070976,1444.6666666666667
-73.94933833,40.82292167,1.007209277,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1591.0,1808.0,2330.0,2142.0,2415.0,2644.0,3073.0,3326.0,2972.0,3056.0,2632.0,0.21653255303584493,-0.042306486994672515,-0.1760961810466761,0.07454289732770746,1.1302023673157693,2425.3333333333335
-73.949395,40.82285167,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1591.0,1344.0,1758.0,1738.0,2415.0,2644.0,3073.0,2512.0,2972.0,3056.0,2632.0,0.18211764705882352,0.09770114942528736,-0.1765807962529274,0.07454289732770746,0.6763369451240825,1864.6666666666667
-73.949455,40.82277667,1.005045563,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1591.0,1078.0,1322.0,1364.0,1596.0,1716.0,1694.0,1960.0,1760.0,2093.0,1692.0,0.1793020457280385,0.03281519861830743,-0.19439366240097503,0.1059445178335535,0.7233009708737864,1467.3333333333333
-73.94951667,40.822705,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1841.0,971.0,948.0,1096.0,1596.0,1716.0,1694.0,1662.0,1760.0,2093.0,1692.0,0.20522117476432197,0.11478029294274301,-0.2735632183908046,0.1059445178335535,1.4793518034500783,1243.0
-73.949575,40.82262667,1.009372992,26.8,47.6,2.4,209,511,27.10102277814902,0.5324207700800746,1841.0,665.0,687.0,737.0,1562.0,1521.0,1976.0,1670.0,1723.0,2284.0,1674.0,0.387619443290403,0.15528578654527062,-0.41705557912600766,0.15411824153612935,2.1099050203527816,1024.0
