Longitude,Latitude,UHI Index,HEIGHTROOF,GROUNDELEV,distance_to_building,geometry,building_density_100m,building_density_250m,building_density_400m,building_density_750m,mean_bldg_height_100m,max_bldg_height_100m,mean_bldg_height_250m,max_bldg_height_250m,mean_bldg_height_400m,max_bldg_height_400m,mean_bldg_height_750m,max_bldg_height_750m,BCR_100m,BCR_250m,BCR_400m,BCR_750m
-73.947465,40.810375,1.003002054,90.72548078,26.0,136.22176118835122,POINT (-73.947465 40.810375),5,16,25,56,83.866384624,90.72548078,54.199182866875,141.72,42.2135327932,141.72,44.44154024696429,141.72,0.013347718459383753,0.004416536418996689,0.002099523968340177,0.0014083276766714767
-73.94751833,40.81028667,1.003002054,90.72548078,26.0,115.06279273314614,POINT (-73.94751833 40.81028667),6,17,24,57,90.72548078,90.72548078,51.2821814,141.72,43.325061395,141.72,44.491688663684215,141.72,0.017327249957983192,0.004440015705627706,0.0020686144669117643,0.0014350939387318565
-73.94758,40.81020667,1.005165769,90.72548078,26.0,99.25835891734845,POINT (-73.94758 40.81020667),6,18,25,56,78.43790065,90.72548078,48.99281033,141.72,44.417785085199995,141.72,45.23796881839285,141.72,0.014980500506111535,0.004491319510771581,0.002209154227006143,0.001433566054851031
-73.94763667,40.810125,1.005165769,90.72548078,26.0,95.0261220233123,POINT (-73.94763667 40.81012500000001),6,18,26,57,66.15032052,90.72548078,48.68929120722222,141.72,45.42645310692307,141.72,44.38467111982456,141.72,0.012633751054239877,0.0044634949922587215,0.0023496939871005215,0.0014316420529270294
-73.94769333,40.81005333,1.003002054,90.72548078,26.0,99.57557861066728,POINT (-73.94769333 40.81005333),8,18,25,58,53.86274039,90.72548078,52.58779974333333,141.72,46.6220373772,141.72,43.98665954879311,141.72,0.01371600213649096,0.004820883093353705,0.00231878448567211,0.0014436953590979827
-73.94774167,40.80998667,1.003002054,17.0,25.0,86.98424379337334,POINT (-73.94774167 40.809986670000015),9,17,26,57,40.035938513333335,90.72548078,47.34472914,90.72548078,46.40234363192308,141.72,43.95133778649123,141.72,0.01146942470779221,0.004099110748051948,0.0024001721543759555,0.0014176647448320744
-73.947785,40.80993,1.007329484,17.0,25.0,74.02124424629639,POINT (-73.947785 40.809929999999994),9,16,30,56,31.074607553333337,90.72548078,46.77689971125,90.72548078,46.515802936000014,141.72,43.91475453267857,141.72,0.008902198496944234,0.003811715790068755,0.0027762009964667693,0.0013916341305661658
-73.94782,40.80988167,1.007329484,17.0,25.0,68.33111554934435,POINT (-73.94782 40.80988166999996),9,17,31,56,22.11327659333333,90.72548078,46.56002325764706,90.72548078,46.334970583225825,141.72,43.91475453267857,141.72,0.006334972286096256,0.004031170844817928,0.0028575886651706147,0.0013916341305661658
-73.94784333,40.80984667,1.007329484,17.0,25.0,68.19768095259906,POINT (-73.94784333 40.80984667),9,17,32,56,22.11327659333333,90.72548078,43.75793615294118,90.72548078,46.0038777525,141.72,43.91475453267857,141.72,0.006334972286096256,0.003788565900687548,0.0029286909697288006,0.0013916341305661658
-73.947885,40.80978167,1.013940835,10.07350214,26.0,73.61633055943192,POINT (-73.947885 40.809781669999985),9,18,32,56,13.151945633333334,17.0,43.72082858888889,90.72548078,47.5411638040625,141.72,43.91475453267857,141.72,0.0037677460752482813,0.00400802095543672,0.003026557410495448,0.0013916341305661658
-73.947905,40.80974333,1.01610455,10.07350214,26.0,77.02577656637821,POINT (-73.947905 40.80974333),9,18,32,56,13.151945633333334,17.0,41.074412990000006,90.72548078,49.078449855624996,141.72,43.91475453267857,141.72,0.0037677460752482813,0.003765416011306341,0.0031244238512620954,0.0013916341305661658
-73.94793333,40.80969667,1.01610455,10.07350214,26.0,83.98472925335454,POINT (-73.94793333 40.80969667),9,18,33,55,20.786390077777778,85.71,41.074412990000006,90.72548078,49.55273925393939,141.72,43.34902279690912,141.72,0.005954848188820983,0.003765416011306341,0.0032531997934571555,0.0013491759351667947
-73.94797167,40.80964833,1.01610455,10.07350214,26.0,93.52330584674088,POINT (-73.94797167 40.809648329999995),8,17,32,54,21.2596888375,85.71,38.15376194352942,90.72548078,46.672512355625,90.72548078,42.7623380338889,141.72,0.005413722647695442,0.003303356012426789,0.002971257471073657,0.0013067177397674224
-73.94801,40.80959333,1.01610455,10.07350214,26.0,108.5653924636914,POINT (-73.94801 40.80959332999999),6,19,33,54,22.67958511666667,85.71,35.82202485578947,90.72548078,47.219708950909094,90.72548078,42.7623380338889,141.72,0.00433147156544436,0.003466353309192768,0.003100033413268717,0.0013067177397674224
-73.94808667,40.80947,1.01177712,85.71,26.0,107.59174826271033,POINT (-73.94808667 40.80947),6,22,32,52,33.685084403333335,85.71,34.251499612727265,90.72548078,46.11952858125,90.72548078,42.67598987461539,141.72,0.0064333621855105685,0.00383770303784059,0.0029360535129392667,0.0012557799131256544
-73.94822333,40.80929667,1.00744969,43.09,26.0,106.8924766527517,POINT (-73.94822333 40.809296669999995),5,20,32,50,51.61400000000001,85.71,33.227375535,85.71,43.6594985325,90.72548078,43.76155561560001,141.72,0.008214604023427554,0.0033845047654698242,0.002779443502196333,0.0012381958412019357
-73.94826,40.80924333,1.00744969,43.09,26.0,106.51168002566602,POINT (-73.94826 40.80924333000001),6,20,32,49,49.830000000000005,85.71,35.613875535,85.71,43.6594985325,90.72548078,44.33757009040818,141.72,0.009516806722689076,0.003627591090909091,0.002779443502196333,0.0012294038052400762
-73.94830833,40.809205,1.009613405,43.09,26.0,104.46293293687545,POINT (-73.94830833000002 40.809205),7,19,31,49,42.15571428571429,43.09,36.59355319473684,85.71,42.14124104064516,90.72548078,44.33757009040818,141.72,0.00939298446651388,0.0035410110043290043,0.0025989513151340083,0.0012294038052400762
-73.94834333,40.80917333,1.009613405,43.09,26.0,106.3025498101519,POINT (-73.94834333 40.809173330000014),8,18,31,49,42.0,43.09,38.06688936444445,85.71,42.14124104064516,90.72548078,44.33757009040818,141.72,0.0106951871657754,0.0034897071991851288,0.0025989513151340083,0.0012294038052400762
-73.94838167,40.80901,1.01177712,40.91,26.0,149.39403776778946,POINT (-73.94838167 40.80901),8,16,29,48,41.7275,43.09,44.98209388375,85.71,38.79060381724138,85.71,44.93758516833333,141.72,0.010625795772854597,0.0036654621957728545,0.0022379669410093586,0.0012206117692782161
-73.94835667,40.80897333,1.013940835,40.91,26.0,134.65428977862206,POINT (-73.94835667 40.80897332999999),8,17,28,48,41.455,43.09,46.14373542,85.71,39.56883966785715,85.71,44.93758516833333,141.72,0.010556404379933791,0.003995128607792208,0.002204146594689012,0.0012206117692782161
-73.94830167,40.808945,1.013940835,40.91,26.0,121.30171497747236,POINT (-73.94830167 40.80894500000001),9,17,29,47,41.39444444444444,43.09,46.14373542,85.71,39.51474174827587,85.71,45.56313280276597,141.72,0.011858607079195314,0.003995128607792208,0.0022797450158756685,0.0012118197333163573
-73.94822333,40.80892167,1.016224756,40.91,26.0,111.1510123418763,POINT (-73.94822333 40.80892167000001),8,17,31,48,41.1825,43.09,49.358823529411765,85.71,39.41701647419355,85.71,44.93758516833333,141.72,0.010487012987012986,0.0042734912146676855,0.0024309418582489817,0.0012206117692782161
-73.94815333,40.80889167,1.016224756,40.91,26.0,102.3946502088783,POINT (-73.94815333 40.80889167),8,18,32,47,40.26375,40.91,50.21277777777778,85.71,39.372734709375,85.71,45.56313280276597,141.72,0.01025305576776165,0.004603157626687038,0.002506540279435638,0.0012118197333163573
-73.948075,40.80885667,1.016224756,40.91,26.0,97.33717442469938,POINT (-73.948075 40.80885667),7,19,33,47,40.17142857142857,40.91,50.97684210526316,85.71,38.82507608181818,85.71,45.56313280276597,141.72,0.008950853068500127,0.004932824038706392,0.0025489151839428953,0.0012118197333163573
-73.947995,40.80881833,1.016224756,40.91,26.0,98.02770551841382,POINT (-73.947995 40.80881833),7,20,33,47,43.574285714285715,64.73,50.328,85.71,38.955379112121214,85.71,45.56313280276597,141.72,0.00970906544435956,0.005126355996944233,0.0025574697421298065,0.0012118197333163573
-73.94791167,40.80878167,1.018388471,35.74,24.0,96.2052511726874,POINT (-73.94791167 40.808781669999995),6,19,33,47,47.98833333333334,64.73,48.46578947368422,64.73,39.08568214242425,85.71,45.56313280276597,141.72,0.009165075120957475,0.004689839572192514,0.0025660243003167178,0.0012118197333163573
-73.94776667,40.80870333,1.020552186,64.73,24.0,93.35511968401173,POINT (-73.94776667 40.80870333),6,20,34,46,55.92833333333334,64.73,47.688,64.73,38.68904443235294,85.71,46.21587816043479,141.72,0.010681499872676345,0.004857448433919022,0.002616953763010886,0.0012030276973544977
-73.94768667,40.80866833,1.020552186,64.73,24.0,84.64469047439451,POINT (-73.94768667 40.808668329999996),6,19,33,46,59.89833333333334,64.73,47.39421052631579,64.73,39.556182077575755,85.71,46.21587816043479,141.72,0.01143971224853578,0.004586147186147186,0.0025969132141265595,0.0012030276973544977
-73.9476,40.80863167,1.029207045,64.73,24.0,83.78774705314581,POINT (-73.9476 40.808631670000004),6,19,32,46,64.73,64.73,46.36210526315789,64.73,40.477515825625005,85.71,46.21587816043479,141.72,0.012362490450725747,0.0044862745098039215,0.0025768726652422337,0.0012030276973544977
-73.947515,40.808595,1.029207045,64.73,24.0,91.18922527457076,POINT (-73.947515 40.808595000000004),7,18,30,45,60.91142857142858,64.73,45.57555555555555,64.73,42.50445007133332,85.71,44.09356434177778,90.72548078,0.01357206518971225,0.004178049401578813,0.00253679156747358,0.0011228307700987465
-73.94742667,40.80855667,1.027043331,64.73,24.0,105.8600354740892,POINT (-73.94742667 40.80855666999999),6,19,29,45,60.275000000000006,64.73,43.26578947368421,64.73,43.622758620689645,85.71,44.09356434177778,90.72548078,0.011511650114591291,0.0041866564807741275,0.002516751018589253,0.0011228307700987465
-73.947335,40.80852167,1.027043331,64.73,24.0,126.39142848263192,POINT (-73.947335 40.80852167000001),7,19,28,45,53.27428571428572,64.73,42.233684210526306,64.73,42.11964285714286,64.73,44.09356434177778,90.72548078,0.011870384517443341,0.004086783804430862,0.0023462367901706136,0.0011228307700987465
-73.94725,40.80848833,1.03137076,38.0,26.0,134.9710664655683,POINT (-73.94725 40.80848833000002),7,18,28,44,49.455714285714286,64.73,42.30722222222222,64.73,42.11964285714286,64.73,43.81319080409091,90.72548078,0.011019544181308887,0.0038784313725490193,0.0023462367901706136,0.0010908979969895029
-73.94707167,40.80841,1.033534475,38.0,26.0,117.72883888846532,POINT (-73.94707167 40.80841),7,16,22,43,39.432857142857145,64.73,42.805,64.73,42.05318181818181,64.73,42.722207316279075,90.72548078,0.008786287242169595,0.0034880570409982175,0.001840562929717341,0.0010395579971139973
-73.94702167,40.80839,1.03137076,38.0,26.0,116.8609809121318,POINT (-73.94702167 40.80839000000002),8,16,21,43,37.166250000000005,64.73,42.805,64.73,42.10761904761904,64.73,42.722207316279075,90.72548078,0.009464285714285715,0.0034880570409982175,0.0017591752610134962,0.0010395579971139973
-73.946975,40.80837333,1.03137076,38.0,26.0,117.24852626830985,POINT (-73.946975 40.808373329999995),8,15,21,43,31.7375,38.0,41.34333333333333,64.73,42.10761904761904,64.73,42.722207316279075,90.72548078,0.008081869111280875,0.0031583906289788634,0.0017591752610134962,0.0010395579971139973
-73.94692667,40.80835167,1.024879616,38.0,26.0,121.02156551828118,POINT (-73.94692667 40.80835167),8,15,20,42,29.65,38.0,41.34333333333333,64.73,42.1675,64.73,41.57927223380952,90.72548078,0.007550292844410491,0.0031583906289788634,0.001677787592309651,0.0009882179972384912
-73.946875,40.80832333,1.024879616,21.3,26.0,121.5881662440086,POINT (-73.946875 40.80832333),9,14,19,42,28.72222222222222,38.0,39.67285714285714,64.73,42.233684210526306,64.73,41.57927223380952,90.72548078,0.008228291316526611,0.002828724216959511,0.0015963999236058056,0.0009882179972384912
-73.94675,40.80827333,1.027043331,21.3,26.0,99.28784359188232,POINT (-73.94675 40.808273330000006),8,13,18,41,27.5625,38.0,37.74538461538462,64.73,42.30722222222222,64.73,40.380584220487805,90.72548078,0.007018716577540107,0.002499057804940158,0.0015150122549019607,0.0009368779973629856
-73.94669167,40.80824667,1.022715901,21.3,26.0,91.58412076734024,POINT (-73.94669167 40.80824667000002),7,12,17,40,26.071428571428577,38.0,35.49666666666667,64.73,42.38941176470588,64.73,39.12196180650001,90.72548078,0.0058091418385536045,0.002169391392920805,0.0014336245861981155,0.00088553799748748
-73.94664167,40.808225,1.022715901,21.3,26.0,88.10602406944554,POINT (-73.94664167 40.80822499999999),6,12,16,40,24.083333333333332,38.0,35.49666666666667,64.73,42.805,64.73,39.12196180650001,90.72548078,0.0045995670995671,0.002169391392920805,0.0013625222816399287,0.00088553799748748
-73.94660667,40.80821167,1.027043331,21.3,26.0,87.91917499540425,POINT (-73.94660667 40.80821167),5,11,16,39,21.3,21.3,32.83909090909091,64.73,42.805,64.73,37.79879465333333,90.72548078,0.003389992360580596,0.001839724980901452,0.0013625222816399287,0.000834197997611974
-73.96384833,40.80309833,1.005165769,112.91,108.0,100.06063228220204,POINT (-73.96384833 40.80309833),6,13,19,29,100.60666666666667,112.91,87.35692307692307,112.91,80.19157894736841,112.91,105.59862068965518,191.36,0.01921441303794245,0.00578375350140056,0.003031178380443086,0.0017329372152901565
-73.963805,40.80307667,1.005165769,112.91,108.0,112.92130358367362,POINT (-73.963805 40.80307667000001),7,14,19,30,97.09142857142857,112.91,86.54571428571428,112.91,80.19157894736841,112.91,107.84533333333334,191.36,0.021633562515915458,0.006170817417876241,0.003031178380443086,0.001830834960246725
-73.96377333,40.80305333,1.005165769,112.91,108.0,124.80985742363816,POINT (-73.96377333 40.80305332999999),7,14,20,30,97.09142857142857,112.91,86.54571428571428,112.91,79.13199999999999,112.91,107.84533333333334,191.36,0.021633562515915458,0.006170817417876241,0.003148554876496053,0.001830834960246725
-73.96374667,40.80302833,1.005165769,112.91,108.0,136.47952158685175,POINT (-73.96374667 40.80302833000002),8,15,20,31,94.455,112.91,85.84266666666666,112.91,79.13199999999999,112.91,106.49548387096775,191.36,0.024052711993888466,0.006557881334351922,0.003148554876496053,0.0018681832328891154
-73.96366,40.80299333,1.005285975,76.0,106.0,158.98105636822234,POINT (-73.96366 40.80299333),9,15,20,32,92.40444444444444,112.91,85.84266666666666,112.91,79.13199999999999,112.91,105.22999999999999,191.36,0.026471861471861473,0.006557881334351922,0.003148554876496053,0.0019055315055315054
-73.96361167,40.80297833,1.005285975,76.0,106.0,145.00411684552006,POINT (-73.96361167 40.802978329999995),10,15,20,33,90.764,112.91,85.84266666666666,112.91,79.13199999999999,112.91,104.04121212121211,191.36,0.02889101094983448,0.006557881334351922,0.003148554876496053,0.0019428797781738956
-73.96349833,40.80294167,1.005285975,76.0,106.0,112.6797154532878,POINT (-73.96349833 40.80294167000001),10,17,21,36,87.07300000000001,112.91,82.68470588235293,112.91,78.17333333333333,112.91,100.8711111111111,191.36,0.02771613190730838,0.007158848994143111,0.0032659313725490195,0.0020549245961010666
-73.96343667,40.80291667,1.005285975,76.0,106.0,95.70110958787215,POINT (-73.96343667 40.80291667000001),9,18,22,36,80.10111111111111,112.91,81.36888888888888,112.91,83.31818181818181,191.36,100.8711111111111,191.36,0.022947224344283167,0.007459332824038706,0.0036466291061879297,0.0020549245961010666
-73.96337,40.80289167,1.009613405,76.0,106.0,78.44521477321416,POINT (-73.96337 40.802891670000015),9,19,22,36,76.0,76.0,80.19157894736841,112.91,83.31818181818181,191.36,100.8711111111111,191.36,0.021772345301757066,0.0077598166539343,0.0036466291061879297,0.0020549245961010666
-73.963305,40.80285833,1.009613405,76.0,106.0,64.83158948518897,POINT (-73.963305 40.80285833000002),9,20,23,37,76.0,76.0,79.13199999999999,112.91,88.01565217391305,191.36,99.92864864864865,191.36,0.021772345301757066,0.008060300483829896,0.00402732683982684,0.002092272868743457
-73.96323667,40.80282667,1.000958546,76.0,106.0,55.43750789881768,POINT (-73.96323667 40.802826670000016),9,20,24,39,76.0,76.0,79.13199999999999,112.91,91.55666666666667,191.36,95.74461538461539,191.36,0.021772345301757066,0.008060300483829896,0.004371498599439776,0.002113029454205925
-73.96317,40.80279333,1.000958546,76.0,106.0,54.83014776970078,POINT (-73.96317 40.80279333000001),8,20,24,40,76.0,76.0,79.13199999999999,112.91,91.55666666666667,191.36,93.8095,191.36,0.01935319582378406,0.008060300483829896,0.004371498599439776,0.0021234077469371587
-73.9631,40.80276,0.998794831,76.0,106.0,62.53181485665824,POINT (-73.9631 40.80276),8,21,25,40,73.875,76.0,78.17333333333333,112.91,94.8144,191.36,93.8095,191.36,0.01881207028265852,0.00836078431372549,0.004715670359052712,0.0021234077469371587
-73.96303,40.80273167,0.998794831,76.0,106.0,74.77691269205887,POINT (-73.96303 40.80273167),8,20,26,41,71.75,76.0,76.4365,112.91,97.82153846153847,191.36,91.96878048780488,191.36,0.018270944741532978,0.007785739750445633,0.005059842118665649,0.0021337860396683926
-73.96296333,40.80269667,0.998794831,76.0,106.0,92.63263820001444,POINT (-73.96296333 40.80269667),8,19,27,42,69.625,76.0,78.6457894736842,191.36,100.60592592592593,191.36,90.2157142857143,191.36,0.017729819200407435,0.007610236822001528,0.0054040138782785845,0.0021441643323996265
-73.962835,40.80261833,1.00312226,59.0,109.0,113.9623588255293,POINT (-73.962835 40.80261833),8,17,29,44,65.375,76.0,83.57176470588237,191.36,105.59862068965518,191.36,89.24181818181819,191.36,0.016647568118156354,0.007235650623885919,0.006092357397504457,0.0022220185043714457
-73.96276333,40.80258833,1.00312226,59.0,109.0,97.59941773566386,POINT (-73.96276333 40.80258833),7,18,30,44,63.857142857142854,76.0,88.54000000000002,191.36,107.84533333333334,191.36,89.24181818181819,191.36,0.014228418640183347,0.008116730328495036,0.006436529157117393,0.0022220185043714457
-73.96269167,40.80256167,0.996631116,59.0,109.0,83.58753449361946,POINT (-73.96269167 40.80256167000001),6,18,30,45,61.833333333333336,76.0,93.92888888888889,191.36,107.84533333333334,191.36,88.78733333333334,191.36,0.011809269162210338,0.00861074611662847,0.006436529157117393,0.0022609455903573553
-73.96262,40.80253833,0.996631116,59.0,109.0,72.80121589046428,POINT (-73.96262000000002 40.80253833),6,17,31,46,59.0,59.0,94.9835294117647,191.36,106.49548387096775,191.36,88.35260869565218,191.36,0.011268143621084798,0.008223682200152788,0.006567831678125796,0.002299872676343265
-73.96255,40.802505,0.992303686,59.0,109.0,70.84109052120928,POINT (-73.96255 40.80250499999998),7,17,30,48,77.90857142857143,191.36,100.68941176470588,191.36,104.718,191.36,87.53749999999998,191.36,0.01735930735930736,0.008717697988286224,0.006249880634071811,0.0023777268483150833
-73.96234167,40.80239333,0.987976256,59.0,109.0,106.2483827944102,POINT (-73.96234167 40.80239333),5,17,30,51,111.944,191.36,117.80705882352942,191.36,100.924,191.36,86.71823529411765,191.36,0.017816399286987524,0.010199745352686529,0.00602344346829641,0.0025026907732790087
-73.962265,40.80235333,0.987976256,191.36,94.0,110.56657113815032,POINT (-73.962265 40.80235333000001),5,16,29,52,134.744,191.36,126.48250000000002,191.36,101.78344827586207,191.36,86.51250000000002,191.36,0.021445123503947033,0.010306697224344285,0.0058722466259230974,0.0025457091927680166
-73.96210167,40.80228,0.996631116,191.36,94.0,112.5398269264079,POINT (-73.96210167 40.80227999999998),6,17,31,54,160.12,191.36,122.33647058823531,191.36,94.21741935483873,191.36,89.79018518518521,274.0,0.030580595874713522,0.010591902215431628,0.005810614018334608,0.0027437795320148267
-73.96201833,40.80224333,0.992303686,173.0,101.0,107.25859222197684,POINT (-73.96201833 40.80224333000001),6,18,30,55,179.12,191.36,119.59555555555556,191.36,94.82466666666669,191.36,93.13945454545457,274.0,0.03420932009167303,0.010963687293099059,0.005659417175961295,0.002898831451772629
-73.961935,40.802205,0.992303686,173.0,101.0,94.74354166401584,POINT (-73.961935 40.80220500000001),6,19,30,55,176.06000000000003,191.36,117.14315789473686,191.36,90.98066666666669,191.36,93.13945454545457,274.0,0.033624904507257455,0.01133547237076649,0.005429995861981158,0.002898831451772629
-73.961855,40.80216667,0.994467401,173.0,101.0,89.43393290965372,POINT (-73.961855 40.802166670000005),7,17,29,55,175.62285714285716,191.36,123.98352941176472,191.36,91.49724137931038,191.36,93.13945454545457,274.0,0.03913165266106443,0.0107345047109753,0.005278799019607845,0.002898831451772629
-73.961775,40.80212833,0.994467401,173.0,101.0,91.60945758746836,POINT (-73.961775 40.80212833),7,16,30,55,173.0,173.0,128.04500000000002,191.36,90.50000000000003,191.36,93.13945454545457,274.0,0.03854723707664884,0.010434020881079706,0.005401308250572958,0.002898831451772629
-73.96168833,40.80209667,0.992303686,173.0,101.0,98.22507887270751,POINT (-73.96168833 40.802096670000005),7,19,29,55,157.71428571428572,173.0,113.23157894736845,191.36,91.00000000000001,191.36,93.13945454545457,274.0,0.03514132925897632,0.01095696460402343,0.005250111408199644,0.002898831451772629
-73.96160167,40.80207,0.992303686,173.0,101.0,109.20848633287724,POINT (-73.96160167000001 40.80206999999999),7,20,30,55,142.42857142857142,173.0,108.48700000000004,191.36,90.25966666666667,191.36,93.13945454545457,274.0,0.03173542144130379,0.011050369238604536,0.005386964444868857,0.002898831451772629
-73.96151333,40.80204167,0.992303686,173.0,101.0,125.40520498266744,POINT (-73.96151333 40.80204167),9,19,31,54,113.55555555555556,173.0,111.09157894736846,191.36,89.88290322580644,191.36,92.77333333333335,274.0,0.03253119429590018,0.010749885408708942,0.005543294022154316,0.0028349376114082
-73.96144833,40.80198167,0.992303686,66.0,75.0,107.85726940810964,POINT (-73.96144833 40.801981669999996),9,20,30,52,101.66666666666667,173.0,97.80299999999998,191.36,91.23866666666666,191.36,91.99884615384616,274.0,0.029125286478227656,0.009962108479755536,0.005445394066717596,0.002707149930679343
-73.96136833,40.80194833,0.990139971,66.0,75.0,105.913331462841,POINT (-73.96136833 40.80194832999999),8,21,30,51,92.75,173.0,96.42142857142855,191.36,91.565,191.36,91.58882352941178,274.0,0.023618538324420676,0.010312452253628722,0.005464870607333842,0.002643256090314914
-73.961285,40.80193333,0.990139971,66.0,75.0,115.3901682981342,POINT (-73.961285 40.80193333),7,21,30,50,81.28571428571429,173.0,90.58476190476189,173.0,92.13233333333332,191.36,91.90060000000001,274.0,0.0181117901706137,0.009688209829386299,0.005498730742296919,0.002600248988484283
-73.96122,40.80197,0.987976256,66.0,75.0,137.45769998783882,POINT (-73.96122 40.80197000000001),8,21,31,49,79.375,173.0,90.58476190476189,173.0,91.61258064516129,191.36,92.22510204081634,274.0,0.020212630506748153,0.009688209829386299,0.005649967373312961,0.0025572418866536516
-73.961175,40.80199667,0.987976256,66.0,75.0,153.12433190273006,POINT (-73.961175 40.80199667),9,20,31,49,72.59333333333333,173.0,86.46399999999998,173.0,91.61258064516129,191.36,92.22510204081634,274.0,0.020796409472880063,0.008807130124777181,0.005649967373312961,0.0025572418866536516
-73.96112667,40.80200833,0.987976256,66.0,75.0,165.715389133365,POINT (-73.96112667 40.80200832999999),9,20,32,49,55.40888888888889,66.0,86.46399999999998,173.0,91.1253125,191.36,92.22510204081634,274.0,0.01587344028520499,0.008807130124777181,0.005801204004329005,0.0025572418866536516
-73.9609,40.80192667,0.998794831,66.0,75.0,202.13384212517568,POINT (-73.9609 40.80192666999999),9,21,32,46,39.52222222222222,66.0,70.7352380952381,173.0,94.2396875,274.0,93.28326086956521,274.0,0.01132225617519735,0.007565266106442577,0.0059994708110516935,0.0024282205811617576
-73.960865,40.801915,0.998794831,18.34,72.0,199.46952189255572,POINT (-73.960865 40.801915),8,21,33,45,36.2125,66.0,70.7352380952381,173.0,99.6869696969697,274.0,93.66733333333335,274.0,0.009221415839062897,0.007565266106442577,0.006544575216450217,0.0023852134793311266
-73.96082833,40.801895,0.992303686,18.34,72.0,193.81972064014923,POINT (-73.96082833 40.80189500000002),7,22,33,45,31.95714285714286,66.0,70.64681818181818,173.0,99.6869696969697,274.0,93.66733333333335,274.0,0.007120575502928445,0.007915609880315764,0.006544575216450217,0.0023852134793311266
-73.96078833,40.80188,0.992303686,18.34,72.0,190.81907072358788,POINT (-73.96078833000001 40.801880000000004),7,21,33,44,32.355714285714285,68.79,65.77285714285713,173.0,99.6869696969697,274.0,94.06886363636363,274.0,0.007209383753501401,0.007034530175706645,0.006544575216450217,0.002342206377500495
-73.96064667,40.80184,0.996631116,18.34,72.0,190.75000244090683,POINT (-73.96064667 40.801839999999984),8,21,31,42,36.910000000000004,68.79,56.53666666666667,76.02,94.36483870967741,274.0,94.92928571428571,274.0,0.009399032340208812,0.0060467023172905525,0.00581970572319837,0.0022561921738392327
-73.96060167,40.80182167,0.996631116,18.34,72.0,190.87721146096723,POINT (-73.96060167 40.80182167000002),9,22,31,41,40.452222222222225,68.79,57.42227272727273,76.02,94.36483870967741,274.0,95.3909756097561,274.0,0.011588680926916223,0.006433868092691622,0.00581970572319837,0.0022131850720086017
-73.960515,40.80175,0.990139971,68.79,64.0,177.17744035619626,POINT (-73.960515 40.801750000000006),7,22,29,40,47.16857142857144,68.79,57.87772727272727,76.02,88.94172413793103,274.0,95.87575,274.0,0.010509931245225364,0.006484899414311179,0.005131362203972498,0.00217017797017797
-73.96047167,40.801715,0.990139971,68.79,64.0,166.5957427374596,POINT (-73.96047167 40.801714999999994),7,22,29,41,54.375714285714295,68.79,67.33227272727272,274.0,88.94172413793103,274.0,98.41536585365854,274.0,0.012115800865800868,0.0075442322383498855,0.005131362203972498,0.0022833545539427892
-73.96034833,40.801655,0.990139971,68.79,64.0,156.91584655181205,POINT (-73.96034833 40.801655),8,19,27,43,62.48375000000001,68.79,78.49,274.0,82.71518518518518,274.0,99.19639738046511,274.0,0.015911319073083782,0.007595161701044054,0.004443018684746626,0.0024137425161191747
-73.96027833,40.80162167,0.990139971,68.79,64.0,156.12696390218204,POINT (-73.96027833 40.80162166999999),8,19,26,44,69.69375,76.02,78.49,274.0,79.24269230769231,274.0,99.5602870690909,274.0,0.017747326203208555,0.007595161701044054,0.00409884692513369,0.0024789364972073675
-73.96021667,40.80158833,0.996631116,68.79,64.0,157.1101539383341,POINT (-73.96021667 40.80158833),8,19,26,44,70.5975,76.02,78.49,274.0,79.24269230769231,274.0,100.19900915636363,274.0,0.01797746371275783,0.007595161701044054,0.00409884692513369,0.0024948399416461534
-73.96016167,40.80154833,0.996631116,68.79,64.0,157.86208347767376,POINT (-73.96016167 40.801548329999996),9,19,25,44,72.00333333333333,76.02,78.49,274.0,75.4924,274.0,100.19900915636363,274.0,0.020627387318563787,0.007595161701044054,0.0037546751655207536,0.0024948399416461534
-73.96010167,40.80151333,0.992303686,68.79,64.0,163.54091863173247,POINT (-73.96010167 40.80151333),9,17,24,44,72.00333333333333,76.02,82.76294117647059,274.0,75.88791666666667,274.0,100.78715658590909,274.0,0.020627387318563787,0.007165622612681436,0.0036233726445123507,0.0025094841353478763
-73.960025,40.801495,0.992303686,76.02,55.0,162.52438135066114,POINT (-73.960025 40.801495),9,15,23,45,94.80444444444444,274.0,91.35266666666666,274.0,76.31782608695652,274.0,100.43363059288887,274.0,0.027159409218232747,0.006978813343519226,0.003492070123503947,0.002557515421260221
-73.95996,40.80147333,0.992303686,76.02,55.0,157.3605195205905,POINT (-73.95996 40.80147333000001),9,15,22,46,117.60555555555554,274.0,91.35266666666666,274.0,76.78681818181818,274.0,100.05359607065218,274.0,0.0336914311179017,0.006978813343519226,0.0033607676024955437,0.0026044565652321534
-73.959895,40.80144167,0.992303686,76.02,55.0,151.104675689017,POINT (-73.959895 40.801441669999996),8,14,20,45,123.7075,274.0,96.56785714285715,274.0,77.8655,274.0,100.96589820555556,274.0,0.031501782531194296,0.006885408708938121,0.003098162560478737,0.002571069473021532
